UMLS_id	MedDRA_ADR_level	MedDRA_ADR_id	MedDRA_ADR_name
C0684686	PT	10062197	Metastases to soft tissue
C0684686	LT	10049729	Metastases to soft tissue NOS
C0684743	LT	10050530	Malignant muscle neoplasm NOS
C0684743	LT	10062050	Malignant muscle neoplasm
C0684743	PT	10062050	Malignant muscle neoplasm
C0684817	LT	10027460	Metastases to neck
C0684817	PT	10027460	Metastases to neck
C0684830	LT	10003876	Axillary metastases
C0684833	LT	10051663	Metastases to chest wall
C0684833	PT	10051663	Metastases to chest wall
C0684963	LT	10051677	Metastases to pharynx
C0684963	PT	10051677	Metastases to pharynx
C0685016	LT	10051685	Metastases to trachea
C0685016	PT	10051685	Metastases to trachea
C0685053	LT	10025071	Lung carcinoma in situ
C0685053	LT	10007437	Carcinoma of lung in situ
C0685053	LT	10025058	Lung cancer stage 0
C0685053	LT	10007100	Cancer of lung stage 0
C0685053	LT	10025066	Lung carcinoma cell type unspecified stage 0
C0685053	PT	10025066	Lung carcinoma cell type unspecified stage 0
C0685053	LT	10025073	Lung carcinoma stage 0
C0685053	LT	10007438	Carcinoma of lung stage 0
C0685053	LT	10037352	Pulmonary carcinoma stage 0
C0685053	LT	10025047	Lung cancer in situ
C0685053	LT	10007098	Cancer of lung in situ
C0685053	LT	10037350	Pulmonary carcinoma in situ
C0685108	LT	10071710	Lenegre's disease
C0685108	PT	10071710	Lenegre's disease
C0685110	LT	10049717	Metastases to heart
C0685110	PT	10049717	Metastases to heart
C0685118	LT	10054947	Benign pericardium neoplasm
C0685118	PT	10054947	Benign pericardium neoplasm
C0685201	LT	10068123	Haemangioma of spleen
C0685201	PT	10068123	Haemangioma of spleen
C0685201	LT	10068127	Hemangioma of spleen
C0685341	LT	10049011	Congenital limb hyperextension
C0685341	PT	10049011	Congenital limb hyperextension
C0685341	LT	10024498	Limb hyperextension
C0685346	LT	10068681	Microdactyly
C0685370	LT	10054074	Congenital humeral bowing
C0685378	LT	10054073	Congenital radial bowing
C0685409	LT	10049028	Camptodactyly congenital
C0685409	PT	10049028	Camptodactyly congenital
C0685624	LT	10048893	Rib hypoplasia
C0685624	PT	10048893	Rib hypoplasia
C0685706	LT	10071222	Membranous ventricular septal defect
C0685707	LT	10071223	Muscular ventricular septal defect
C0685813	LT	10052752	Accessory liver lobe
C0685813	PT	10052752	Accessory liver lobe
C0685844	LT	10061062	Congenital fallopian tube anomaly
C0685844	PT	10061062	Congenital fallopian tube anomaly
C0685844	LT	10010470	Congenital fallopian tube anomaly NOS
C0685870	LT	10050696	Exophthalmos congenital
C0685870	PT	10050696	Exophthalmos congenital
C0685874	LT	10062340	Congenital anomaly of inner ear
C0685874	PT	10062340	Congenital anomaly of inner ear
C0685874	OL	10010346	Congenital anomalies of inner ear
C0685874	LT	10002631	Anomaly of inner ear congenital NOS
C0685891	LT	10052645	Thymus hypoplasia
C0685891	PT	10052645	Thymus hypoplasia
C0685894	LT	10048801	Congenital thymus absence
C0685894	PT	10048801	Congenital thymus absence
C0685894	LT	10043662	Thymic aplasia
C0685898	LT	10002200	Anaphylactic shock due to adverse food reaction
C0685898	LT	10054843	Anaphylactic reaction to food
C0685900	LT	10064075	Seafood allergy
C0685901	LT	10017398	Fruit allergy
C0685925	LT	10003433	Articular disc disorder
C0685925	PT	10003433	Articular disc disorder
C0685938	LT	10017985	Gastrointestinal neoplasm malignant
C0685938	LT	10018240	GI neoplasm malignant
C0685938	LT	10018017	Gastrointestinal tract cancer NOS
C0686055	LT	10051671	Metastases to oesophagus
C0686055	PT	10051671	Metastases to oesophagus
C0686055	LT	10055496	Metastases to esophagus
C0686083	LT	10059368	Small intestine carcinoma stage 0
C0686083	PT	10059368	Small intestine carcinoma stage 0
C0686085	LT	10026132	Malignant neoplasm of Meckel's diverticulum metastatic
C0686122	LT	10007072	Cancer of head of pancreas metastatic
C0686122	LT	10025955	Malignant neoplasm of head of pancreas metastatic
C0686125	LT	10025763	Malignant neoplasm of body of pancreas metastatic
C0686128	LT	10026522	Malignant neoplasm of tail of pancreas metastatic
C0686131	LT	10026320	Malignant neoplasm of pancreatic duct metastatic
C0686167	LT	10061006	Benign urinary tract neoplasm
C0686167	PT	10061006	Benign urinary tract neoplasm
C0686167	LT	10004470	Benign urinary tract neoplasm NOS
C0686167	HT	10046584	Urinary tract neoplasms benign
C0686237	LT	10046770	Uterine carcinoma in situ
C0686237	PT	10046770	Uterine carcinoma in situ
C0686262	LT	10049727	Metastases to fallopian tube
C0686262	PT	10049727	Metastases to fallopian tube
C0686277	LT	10046890	Vaginal cancer stage 0
C0686277	PT	10046890	Vaginal cancer stage 0
C0686277	LT	10007123	Cancer of vagina stage 0
C0686277	LT	10057310	Vaginal intraepithelial neoplasia grade III
C0686277	LT	10046886	Vaginal cancer in situ
C0686277	OL	10056582	Vaginal intraepithelial neoplasm grade III
C0686280	LT	10026015	Malignant neoplasm of labia majora metastatic
C0686283	LT	10026023	Malignant neoplasm of labia minora metastatic
C0686286	LT	10025841	Malignant neoplasm of clitoris metastatic
C0686347	LT	10013928	Dyskinesia tardive
C0686347	LT	10043118	Tardive dyskinesia
C0686347	PT	10043118	Tardive dyskinesia
C0686366	LT	10070247	Marginal blepharitis
C0686377	LT	10059282	Metastases to central nervous system
C0686377	PT	10059282	Metastases to central nervous system
C0686521	LT	10004435	Benign paraganglion neoplasm
C0686521	LT	10033790	Paraganglion neoplasm benign
C0686521	PT	10033790	Paraganglion neoplasm benign
C0686546	LT	10006613	Burkitt's tumor or lymphoma involving spleen
C0686546	LT	10073821	Burkitt's tumour or lymphoma involving spleen
C0686560	LT	10020338	Hodgkin's paragranuloma, unspecified site, extranodal and solid organ sites
C0686574	OL	10025644	Malignant mast cell tumors involving lymph nodes of head, face, and neck
C0686584	LT	10061220	Leukaemia in remission
C0686584	PT	10061220	Leukaemia in remission
C0686584	LT	10024313	Leukaemia NOS (in remission)
C0686584	MTH_LT	10024313	Leukemia NOS (in remission)
C0686584	LT	10054442	Leukemia (in remission)
C0686584	MTH_PT	10061220	Leukemia in remission
C0686584	LT	10060429	Unspecified leukaemia in remission
C0686584	LT	10045993	Unspecified leukemia in remission
C0686586	LT	10060930	Acute leukaemia in remission
C0686586	PT	10060930	Acute leukaemia in remission
C0686586	LT	10000832	Acute leukaemia NOS (in remission)
C0686586	MTH_LT	10000832	Acute leukemia NOS (in remission)
C0686586	LT	10054291	Acute leukemia (in remission)
C0686586	MTH_PT	10060930	Acute leukemia in remission
C0686586	LT	10060349	Acute leukaemia of unspecified cell type in remission
C0686586	LT	10000837	Acute leukemia of unspecified cell type in remission
C0686587	LT	10060350	Acute leukaemia of unspecified cell type without mention of remission
C0686587	LT	10000838	Acute leukemia of unspecified cell type without mention of remission
C0686588	LT	10060366	Chronic leukaemia of unspecified cell type without mention of remission
C0686588	LT	10008951	Chronic leukemia of unspecified cell type without mention of remission
C0686589	LT	10061042	Chronic leukaemia in remission
C0686589	PT	10061042	Chronic leukaemia in remission
C0686589	LT	10008945	Chronic leukaemia NOS (in remission)
C0686589	MTH_LT	10008945	Chronic leukemia NOS (in remission)
C0686589	LT	10054347	Chronic leukemia (in remission)
C0686589	MTH_PT	10061042	Chronic leukemia in remission
C0686589	LT	10060365	Chronic leukaemia of unspecified cell type in remission
C0686589	LT	10008950	Chronic leukemia of unspecified cell type in remission
C0686590	LT	10042282	Subacute leukemia of unspecified cell type without mention of remission
C0686590	LT	10060415	Subacute leukaemia of unspecified cell type without mention of remission
C0686591	LT	10060414	Subacute leukaemia of unspecified cell type in remission
C0686591	LT	10042281	Subacute leukemia of unspecified cell type in remission
C0686591	LT	10042280	Subacute leukaemia NOS (in remission)
C0686591	LT	10054646	Subacute leukemia NOS (in remission)
C0686592	LT	10060436	Unspecified myeloid leukaemia without mention of remission
C0686592	LT	10046042	Unspecified myeloid leukemia without mention of remission
C0686593	LT	10061301	Myeloid leukaemia in remission
C0686593	PT	10061301	Myeloid leukaemia in remission
C0686593	LT	10028551	Myeloid leukaemia NOS (in remission)
C0686593	MTH_LT	10028551	Myeloid leukemia NOS (in remission)
C0686593	LT	10054479	Myeloid leukemia (in remission)
C0686593	MTH_PT	10061301	Myeloid leukemia in remission
C0686593	LT	10060435	Unspecified myeloid leukaemia in remission
C0686593	LT	10046041	Unspecified myeloid leukemia in remission
C0686594	LT	10060434	Unspecified monocytic leukaemia without mention of remission
C0686594	LT	10046031	Unspecified monocytic leukemia without mention of remission
C0686595	LT	10061295	Monocytic leukaemia in remission
C0686595	PT	10061295	Monocytic leukaemia in remission
C0686595	LT	10027889	Monocytic leukaemia NOS (in remission)
C0686595	MTH_LT	10027889	Monocytic leukemia NOS (in remission)
C0686595	LT	10054476	Monocytic leukemia (in remission)
C0686595	MTH_PT	10061295	Monocytic leukemia in remission
C0686595	LT	10060433	Unspecified monocytic leukaemia in remission
C0686595	LT	10046030	Unspecified monocytic leukemia in remission
C0686596	LT	10060432	Unspecified lymphoid leukaemia without mention of remission
C0686596	LT	10045999	Unspecified lymphoid leukemia without mention of remission
C0686597	LT	10025300	Lymphoid leukaemia (in remission)
C0686597	PT	10025300	Lymphoid leukaemia (in remission)
C0686597	LT	10054462	Lymphoid leukemia (in remission)
C0686597	LT	10060431	Unspecified lymphoid leukaemia in remission
C0686597	LT	10045998	Unspecified lymphoid leukemia in remission
C0686615	LT	10059425	Benign spleen tumour
C0686615	PT	10059425	Benign spleen tumour
C0686615	LT	10049053	Benign spleen tumor
C0686619	LT	10027459	Metastases to lymph nodes
C0686619	PT	10027459	Metastases to lymph nodes
C0686619	LT	10025181	Lymph node metastases
C0686619	OL	10039818	Secondary and unspecified malignant neoplasm of lymph nodes
C0686619	OL	10039823	Secondary and unspecified malignant neoplasm of lymph nodes, site unspecified
C0686645	OL	10039817	Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes
C0686655	OL	10039815	Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes
C0686689	OL	10039816	Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes
C0686705	OL	10017039	Foreign body in trachea, bronchus, and lung
C0686721	LT	10064222	Shaken baby syndrome
C0686731	LT	10064117	Familial risk factor
C0686731	PT	10064117	Familial risk factor
C0686768	LT	10010148	Complexion ill
C0686770	LT	10065415	Leser-Trelat sign
C0686770	PT	10065415	Leser-Trelat sign
C0687118	LT	10012531	Detached
C0687120	LT	10066248	Nephronophthisis
C0687121	LT	10050305	Cast application
C0687121	PT	10050305	Cast application
C0687133	LT	10013710	Drug interaction
C0687133	PT	10013710	Drug interaction
C0687133	OL	10048504	Drug interaction (NOS)
C0687133	LT	10013712	Drug interaction NOS
C0687133	OL	10022526	Interaction drug (NOS)
C0687133	HT	10022528	Interactions
C0687133	OL	10022525	Interaction
C0687140	LT	10019399	Hemangioma of skin
C0687140	LT	10018823	Haemangioma of skin
C0687140	PT	10018823	Haemangioma of skin
C0687140	LT	10002461	Angioma of skin
C0687148	LT	10061291	Mineral deficiency
C0687148	PT	10061291	Mineral deficiency
C0687148	LT	10027638	Mineral deficiency NOS
C0687573	LT	10072067	Artificial skin graft
C0687573	PT	10072067	Artificial skin graft
C0687675	LT	10072314	Pregnancy loss
C0687702	LT	10065305	Cancer in remission
C0687702	PT	10065305	Cancer in remission
C0687707	LT	10002644	Anorectal disorder
C0687707	PT	10002644	Anorectal disorder
C0687707	LT	10013188	Disorder anorectal (NOS)
C0687707	LT	10002576	Ano-rectal disorder NOS
C0687713	LT	10017999	Gastrointestinal pain
C0687713	PT	10017999	Gastrointestinal pain
C0687713	LT	10018000	Gastrointestinal pain NOS
C0687713	LT	10018241	GI pain
C0687718	LT	10045661	Unspecified chronic liver disease without mention of alcohol
C0687720	LT	10068587	Central diabetes insipidus
C0687720	LT	10049518	Pituitary diabetes insipidus
C0687720	LT	10073192	Antidiuretic hormone deficiency
C0687725	LT	10001612	Alcoholic
C0687725	PT	10001612	Alcoholic
C0687751	LT	10064504	Acanthocytosis
C0687751	LT	10052483	Spur cell anaemia
C0687751	PT	10052483	Spur cell anaemia
C0687751	LT	10052512	Spur cell anemia
C0687762	OL	10031618	Other and unspecified protein-calorie malnutrition
C0694536	LT	10062609	Drug seeking behavior
C0694536	LT	10063502	Drug seeking behaviour
C0694539	LT	10066551	Chronic atrial fibrillation
C0694541	LT	10020801	Hypertensive cardiomegaly
C0694541	PT	10020801	Hypertensive cardiomegaly
C0694546	LT	10054381	Familial hyperlipidemia
C0694546	LT	10016205	Familial hyperlipidaemia
C0694547	LT	10050568	Systolic ejection murmur
C0694548	LT	10063076	Cough variant asthma
C0694549	LT	10010120	Community acquired pneumonia
C0694550	LT	10066727	Pneumonia recurrent
C0694551	LT	10058051	Right lower quadrant pain
C0694563	LT	10015595	Excessive daytime sleepiness
C0694575	LT	10071392	Macular fibrosis
C0694575	PT	10071392	Macular fibrosis
C0695217	OL	10011130	Cortex (cerebral) contu w/o ment of open intcran wound, with concussion, unspec
C0695221	OL	10008036	Cerebellar or brain stem contu w/o ment of open intcran wound, with concussion, unspec
C0695222	OL	10008051	Cerebellar or brain stem contusion with open intracranial wound, with concussion, unspecified
C0695223	OL	10008055	Cerebellar or brain stem lacer w/o ment of open intcran wound, with concussion, unspec
C0695224	OL	10008069	Cerebellar or brain stem laceration with open intracranial wound, with concussion, unspecified
C0695225	OL	10031314	Oth and unspec cerebral lacer and contu, w/o ment of open intcran wound, with concus, unspec
C0695226	OL	10031319	Oth and unspec cerebral lacer and contu, with open intcran wound, with concussion, unspec
C0695236	LT	10066335	Tracheostomy infection
C0695236	PT	10066335	Tracheostomy infection
C0695242	LT	10048657	Neurogenic bowel
C0695242	PT	10048657	Neurogenic bowel
C0696113	LT	10040246	Serum ferritin
C0696113	PT	10040246	Serum ferritin
C0696229	LT	10059952	Carnitine
C0696229	PT	10059952	Carnitine
C0697273	LT	10004684	Bilirubin conjugated
C0697273	PT	10004684	Bilirubin conjugated
C0697273	LT	10004687	Bilirubin direct
C0699739	LT	10019901	Hereditary sensory neuropathy
C0699739	LT	10040037	Sensory neuropathy hereditary
C0699739	PT	10040037	Sensory neuropathy hereditary
C0699744	LT	10014011	Ear infection
C0699744	PT	10014011	Ear infection
C0699744	LT	10014012	Ear infection NOS
C0699744	HT	10014013	Ear infections
C0699790	LT	10007330	Carcinoma colon
C0699790	LT	10009957	Colon carcinoma
C0699791	LT	10007474	Carcinoma stomach
C0699791	LT	10042090	Stomach carcinoma
C0699791	LT	10017770	Gastric carcinoma
C0699791	LT	10007350	Carcinoma gastric
C0699812	LT	10005963	Bone formation increased
C0699812	PT	10005963	Bone formation increased
C0699812	LT	10017061	Formation bone increased
C0699815	OL	10016315	Feeding difficulties and mismanagement
C0699828	LT	10040108	Serotonin syndrome
C0699828	PT	10040108	Serotonin syndrome
C0699847	LT	10000456	Acid base balance
C0699847	PT	10000456	Acid base balance
C0699847	LT	10000480	Acid-base balance
C0699885	LT	10005014	Bladder carcinoma
C0699885	LT	10005015	Bladder carcinoma NOS
C0699885	LT	10007293	Carcinoma bladder
C0699885	LT	10046518	Urinary bladder carcinoma
C0699885	LT	10007478	Carcinoma urinary bladder
C0699889	LT	10016411	Female reproductive neoplasm malignant NOS
C0699893	LT	10040810	Skin carcinoma
C0699893	LT	10007472	Carcinoma skin
C0699893	LT	10040811	Skin carcinoma NOS
C0699896	LT	10000683	Acute back pain
C0700031	LT	10002856	Anxiety attack
C0700045	LT	10011887	Deafness middle ear
C0700045	LT	10011888	Deafness middle ear type
C0700053	LT	10021230	Idiopathic hypertrophic subaortic stenosis
C0700053	LT	10021280	IHSS
C0700069	LT	10051711	Nasal neoplasm benign
C0700069	PT	10051711	Nasal neoplasm benign
C0700075	LT	10028006	Motor restlessness
C0700078	LT	10043245	Tendon reflex decreased
C0700079	LT	10044124	Touch sensitivity increased
C0700101	LT	10046431	Urethral cancer
C0700101	PT	10046431	Urethral cancer
C0700101	LT	10046434	Urethral cancer NOS
C0700101	LT	10046418	Urethra cancer
C0700110	LT	10007303	Carcinoma bone
C0700113	LT	10055045	Epididymal disorder
C0700113	PT	10055045	Epididymal disorder
C0700136	LT	10060825	Epiphyseal disorder
C0700136	PT	10060825	Epiphyseal disorder
C0700136	HT	10015072	Epiphyseal disorders
C0700143	LT	10020326	Hodgkin's granuloma involving spleen
C0700184	LT	10043521	Throat irritation
C0700184	PT	10043521	Throat irritation
C0700184	LT	10053560	Itchy throat
C0700198	LT	10003504	Aspiration
C0700198	PT	10003504	Aspiration
C0700200	LT	10036653	Presyncope
C0700200	PT	10036653	Presyncope
C0700200	LT	10066203	Near syncope
C0700200	LT	10036507	Pre-syncope
C0700201	HT	10013980	Dyssomnias
C0700201	LT	10013979	Dyssomnia NOS
C0700201	LT	10061827	Dyssomnia
C0700201	PT	10061827	Dyssomnia
C0700211	OL	10047454	Viral hepatitis B without mention of hepatic coma
C0700225	LT	10040233	Serum creatinine increased
C0700225	LT	10011375	Creatinine serum increased
C0700225	LT	10021678	Increased serum creatinine
C0700225	LT	10037825	Raised serum creatinine
C0700251	LT	10065417	Brachial plexopathy
C0700251	PT	10065417	Brachial plexopathy
C0700253	LT	10064492	Incarcerated umbilical hernia
C0700285	LT	10013657	Drug addict
C0700285	LT	10001123	Addicted to drugs
C0700292	LT	10021142	Hypoxemia
C0700292	LT	10021141	Hypoxaemia
C0700299	LT	10002058	Anaemia Heinz body
C0700299	PT	10002058	Anaemia Heinz body
C0700299	LT	10002283	Anemia Heinz body
C0700345	LT	10047784	Vulvovaginal candidiasis
C0700345	PT	10047784	Vulvovaginal candidiasis
C0700345	OL	10007164	Candidiasis of vulva and vagina
C0700345	LT	10047783	Vulvovaginal candida
C0700360	LT	10001743	Allergy to animal dander
C0700360	LT	10001742	Allergy to animal
C0700360	PT	10001742	Allergy to animal
C0700360	LT	10001744	Allergy to animals
C0700361	LT	10049119	Emotional distress
C0700361	PT	10049119	Emotional distress
C0700363	LT	10039111	Rhythm idioventricular
C0700363	PT	10039111	Rhythm idioventricular
C0700363	LT	10047297	Ventricular rhythm
C0700367	LT	10014966	Ependymoblastoma
C0700376	LT	10063945	Pulmonary amyloidosis
C0700376	PT	10063945	Pulmonary amyloidosis
C0700431	LT	10052909	Cardiac rehabilitation therapy
